idx,question,gold,pred,hit@1,hit@3,hit@5,hit@10,precision@1,precision@3,precision@5,precision@10,rr@1,rr@3,rr@5,rr@10,em,f1,rougeL,bleu,retriever,generator
1218,who plays ruby on anne with an e,Kyla Matthews,"you think?""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1222,how many points did robert parish score in his career,"23,334",what was the number of points he scored in a given season?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1231,where is folic acid absorbed in the body,intestine,: what is the body doing?Question: why is it doing this?Question,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1235,what is the website for the united states postal service,www.usps.com,the few government agencies explicitly authorized by the United Nations Constitution.,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,BM25,BART
1236,who owns the rio casino in las vegas,Caesars Entertainment Corporation,:,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1237,who has scored the most goals in the world cup final,Geoff Hurst,),1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1243,what was the name of the last planet of the apes movie,War for the Planet of the Apes,: what planet was the first planet of all apes movie.,1,1,1,1,1.0,1.0,0.6,0.3,1.0,1.0,1.0,1.0,0.0,47.058.823.529.411.700,47.058.823.529.411.700,0.0,BM25,BART
1247,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,?,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1254,how much is a table spoon in ounces,0.50 US fl oz,:,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1258,what is the wimbledon runner up prize money,"£1,125,000",: What is the prize money for the winner of the Wimbledon Championship.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1263,who stars in the man in the high castle,Alexa Davalos,"the castle.""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1267,when was the lion the witch and the wardrobe first published,16 October 1950,wardrobe?,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,BM25,BART
1269,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),ritual?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1271,how many years is the term for a member of the house of representatives,two-year terms,the term been in use?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1277,what is the moon festival called in chinese,Mid-Autumn Festival,"moon festival""",0,0,1,1,0.0,0.0,0.4,0.2,0.0,0.0,0.25,0.25,0.0,0.4,0.4,0.0,BM25,BART
1283,spain and portugal divide the world between them in,The Treaty of Tordesillas,what do you mean?,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,BM25,BART
1287,who plays the clown in american horror story season 4,John Carroll Lynch,,1,1,1,1,1.0,1.0,0.6,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1288,when was dragon ball z first aired in the us,"September 13, 1996",?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1289,who played the kangaroo in horton hears a who,Carol Burnett,"Who?""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1290,who sang the theme song to quantum of solace,Jack White,what is the song?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1293,who was the song hey jude written for,"John Lennon's son, Julian",,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1297,who said this quote ask not what your country can do for you,John F. Kennedy,; I can can do anything better than you. '' The song was first performed in Annie Get Your Gun by Ethel Merman and Ray Middleton.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1303,where did helium come from the early universe,Primordial nucleosynthesis,helium look like?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1305,what is meant by cyst in the ovary,a fluid-filled sac within the ovary,pain. This may result in vomiting or feeling faint.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1307,who plays the little girl in field of dreams,Gabrielle Mary Hoffmann,,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,BM25,BART
1311,who produced as long as you love me,"Rodney ""Darkchild"" Jerkins",do you want?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1317,when is season 3 of star vs the forces of evil come out,"July 15, 2017",Forces of Evil (,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1318,most points ever averaged in a nba season,"1,389","did you average in a season?""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1319,where was the titanic going when it sunk,New York City,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1320,who sings it all started with a beer,Frankie Ballard,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1321,who was the first sri lankan politician who held the office of the prime minister for four times,Ranil Wickramasinghe,",who became Prime Min at the Age of 81 years, 23 days.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1323,how many games did the cowboys win last year,9,what was the last game of the season?Question: why did they win so many games?Question,1,1,1,1,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1327,where is the aqueous humor located in a cow eye,ciliary epithelium,?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1335,which branch of government commands the army and navy,executive branch,and navy,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.4,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1336,who played lincoln in steven spielberg's lincoln,Daniel Day-Lewis,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1344,who plays daniel in descendants of the sun,Cho Tae-gwan,:,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1353,who plays leonard snart in legends of tomorrow,Wentworth Earl Miller III,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1366,what was the composition of the estate general of france,clergy,were Celtic people speaking what is known as the Gaulish language.,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,16.666.666.666.666.600,0.0,0.0,0.0,0.0,BM25,BART
1372,who won season one of rupaul's drag race,BeBe Zahara Benet,"Who won the drag race?""",0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,BM25,BART
1373,who plays 15 cent in the proud family movie,Omarion,"plays the 15 cent?""",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1375,who won the gold metal for men's ice hockey in 2014,Canada,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1376,what is the name of the pig in charlotte's web,Wilbur,The Pig in Charlotte's Web [ edit ],1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1381,who sang i want to change the world,Alvin Lee,the song.,0,1,1,1,0.0,3.333.333.333.333.330,0.4,0.2,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1382,who has won the race to liquefy helium,Heike Kamerlingh Onnes,"the race?""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1383,who voices captain dog in puppy dog pals,Patrick Warburton,the,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1387,who is known as the father of the internet,Vinton Gray Cerf,,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1388,when was the first speed camera introduced in the uk,1991,appear?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1389,when is the new year day celebrated according to the indian national calendar,March 22/21,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1397,willy wonka and the chocolate factory 1971 cast charlie,Peter Ostrum,,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1398,who sings the most wonderful time of the year,Andy Williams,you?,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1407,in the kansas city style of jazz arrangements were based on,memory,is the context?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1409,when did they start putting vin numbers on cars,1954,ins on cars.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1410,where did the concept of informed consent first appear officially,a medical malpractice United States court case in 1957,does informed consent mean?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1413,who played roxy in the story of tracy beaker,Sophie Borja,: who plays roxy?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1414,when does the regular season start for the nfl 2018,"September 6, 2018","the NFL Mexico Game in Mexico City, which began in 2016 with a predecessor game in 2005.",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1417,what is the source of the yangtze river,Qinghai,Andhra Pradesh.,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1418,when does season 2 of spirit riding free come out,"September 8, 2017","television series was renewed for a second season and it premiered on October 8, 2017.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,2.222.222.222.222.220,2.222.222.222.222.220,0.0,BM25,BART
1419,who does flag go to at a military funeral,the next of kin,"as a salute, drumming and other military elements, with a flag draping over the coffin.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526.315.789.473.600,10.526.315.789.473.600,0.0,BM25,BART
1422,whose voice is the robot on the orville,Rachael MacFarlane,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1424,every morning in africa a gazelle wakes up author,Abe Gubegna,"your name?""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1428,who did sweet pea belong to on popeye,Popeye,?,1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1429,average salary of a person in the united states,"$31,099",:,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1432,where did the saudi foreign minister go to school,University of North Texas,"from 2007 to 2015, and he was also a foreign policy advisor to King Abdullah.",0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,BM25,BART
1433,who is bone thugs n harmony signed to,eOne Entertainment,ah Come Up. The EP included their breakout hit single `` Thuggish Ruggish Bone ''.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1436,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1438,who wrote the song don t want to miss a thing,Diane Warren,,1,1,1,1,1.0,1.0,0.6,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1439,who won the most fa cups in england,Arsenal,"two UEFA Cup Winners'Cups, one Europa League and one UEFA Super Cup.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1443,when is the last time an 11 seed made it to the elite 8,2018,top 8 seeds in the world?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1445,where was avril lavigne's head above water video filmed,Iceland,in the middle of the night.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1448,who are the associate justices of the supreme court,Anthony Kennedy,,0,1,1,1,0.0,3.333.333.333.333.330,0.6,0.6,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1451,college that has produced the most nfl quarterbacks,Purdue,543 ).,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1454,who's opening for justin timberlake in chicago,The Shadowboxers,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1456,who is representing mexico in little league world series,"Matamoros, Tamaulipas",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1457,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,League ( EPL ).,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1458,who plays jack on secret life of the american teenager,Gregory P. Finley II,?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1459,who has the most grammys of all time,Sir Georg Solti,greatest golfers OF all time.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1466,who wrote dr dre verse on forgot about dre,Eminem,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1470,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1477,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,thehospital facility.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,1.818.181.818.181.810,1.818.181.818.181.810,0.0,BM25,BART
1479,who played the frog in gnomeo and juliet,Ashley Jensen,?,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1488,when is super girl season three coming out,"October 9, 2017",super girl?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1489,who received the most electoral votes in the 2000 presidential election,George Walker Bush,Presidential Election.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1491,where did the battle of chattanooga take place,October and November 1863,:,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1492,when did the cross become a symbol of christianity,from the 4th century,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1494,when did anime become popular in the west,The 1960s,anime in Japan?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1496,where has the us manufacturing belt been traditionally located (specific cities),Chicago,where is it located?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1504,punjab and haryana high court chief justice name,Krishna Murari,"judges include Jagdish Singh Khehar, who was elevated to the Supreme Court of India.",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1505,who is the highest ranking member of the senate,president pro tempore,set forth by 50 U.S.C. § 3093 ( c ) ( 2 ).,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.111.111.111.111.110,0.0,0.0,0.0,0.0,BM25,BART
1507,who was the president when nafta was passed,Clinton,President Bush and President Obama.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1513,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1517,where did system of a down come from,"Glendale, California",it came from?Question: why did it come from.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1523,who played katherine chancellor's son on y&r,Beau Kazer,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1531,who is the original singer of sitting on the dock of the bay,Otis Redding,It reached number 3 on the UK Singles Chart.,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1540,where is bile made and what does it do,produced by the liver of most vertebrates,for?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1542,who is dr altman on grey's anatomy,Kim Raver,: what do you mean?,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1543,when does the haunted mansion turn to nightmare before christmas,late summer,?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1545,when was the united states founded as a country,1776,United States?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1546,who plays it in stephen king's it,Bill Skarsgård,you mean?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1554,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Question: What happens in battle between the dragon and Beowulf.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.0,BM25,BART
1556,who plays the old lady in jackass 2,Spike Jonze,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1562,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka",is the 9th longest in the world.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666.666.666.666.600,26.666.666.666.666.600,0.0,BM25,BART
1563,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,"you know?""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1565,when did india win the first t20 world cup,2007,?,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,BM25,BART
1566,who got the biggest contract in the nfl,"Johnson, Calvin","the largest contract in nfl.""",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1567,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1569,the average length of life of members of a species is called,mean life span,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1571,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1573,barney in how i met your mother real name,Neil Patrick Harris,: what does your mother look like?,1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1574,how many cards do you get when you play uno,seven cards,Gun by Ethel Merman and Ray Middleton.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1575,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",on car insurance. '',0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1576,who is the present captain of indian army,General Bipin Rawat,name?,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,BM25,BART
1579,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,had a significant impact on the economies and survival and the colonies.,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,1.111.111.111.111.110,1.111.111.111.111.110,0.0,BM25,BART
1583,what type of government do we have in the united states today,Republic,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1585,where is the ileum located in the body,the final section of the small intestine,ileUM in Meckel diverticulum ).,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1588,when does season 2 a series of unfortunate events come out,"March 30, 2018",?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1589,who plays the goblin in harry potter 8,Warwick Ashley Davis,: what's the name of the goblin?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1590,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,?Question: what was popular culture like at the time.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1591,how soon after death does rigamortis set in,as soon as 4 hours post mortem,"stiffens. In humans, rigor Mortis can occur as soon as 4 hours post morten.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,5.714.285.714.285.710,5.714.285.714.285.710,28.175.950.490.399.500,BM25,BART
1593,who played cotton in pirates of the caribbean,David Bailie,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1598,who is sasha on dancing with the stars engaged to,Emma Slater,asha engaged to?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1606,when was the 22nd amendment proposed and ratified,"March 21, 1947",did it become law?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1608,who played little jack in meet the fockers,Spencer and Bradley Pickren,"a sequel, Little Focker, in 2010.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1610,when did the pixel 2 xl come out,"October 19, 2017",,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1612,who beat the carolina panthers in the super bowl,New England Patriots,"beat the panthers?""",1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1616,when does iron and wines new album come out,August 2017,new album?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1621,the joy of life was painted in which style,early modernism,"of a Virgin caused a contemporary stir, and was rejected as unfit by the parish.",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1625,camila cabello - crying in the club album,Camila,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1631,who wrote the kill by 30 seconds to mars,Jared Leto,"band Thirty seconds to Mars, the song was released as the second single from Their second album, A BeautifulLie.",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1641,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,( AL ) champion Houston Astros. It was sponsored by the internet television service YouTube TV and officially known as the W Series presented by YouTube TV.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1643,who figured out a way to determine the type of blood,Karl Landsteiner,blood type?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1645,to vote an election a person should be above the age of,18,most it is optional.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1654,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,,0,1,1,1,0.0,6.666.666.666.666.660,0.4,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
